TINE/DOOCS address, file value
PETRA/Cms.MagnetPs/PKDK_NOL_72/Strom.Soll, 0.9840793
PETRA/Cms.MagnetPs/PKDK_NOL_57/Strom.Soll, -0.760118
PETRA/Cms.MagnetPs/PKDK_NOL_43/Strom.Soll, 1.2147926
PETRA/Cms.MagnetPs/PKDK_NOL_27/Strom.Soll, 0.20553628
PETRA/Cms.MagnetPs/PCH_NOL_7/Strom.Soll, -0.18997228
PETRA/Cms.MagnetPs/PCH_NOR_9/Strom.Soll, 0.035877295
PETRA/Cms.MagnetPs/PCH_NOR_24/Strom.Soll, -0.25199938
PETRA/Cms.MagnetPs/PCH_NOR_32/Strom.Soll, 0.2974325
PETRA/Cms.MagnetPs/PKH_NOR_40/Strom.Soll, -0.5043421
PETRA/Cms.MagnetPs/PKH_NOR_47/Strom.Soll, -0.053901777
PETRA/Cms.MagnetPs/PKH_NOR_58/Strom.Soll, -0.373307
PETRA/Cms.MagnetPs/PKH_NOR_63/Strom.Soll, -1.2258935
PETRA/Cms.MagnetPs/PKH_NOR_70/Strom.Soll, -0.37422252
PETRA/Cms.MagnetPs/PKH_NOR_81/Strom.Soll, -0.73299545
PETRA/Cms.MagnetPs/PKH_NOR_86/Strom.Soll, 0.37239146
PETRA/Cms.MagnetPs/PKH_NOR_93/Strom.Soll, -0.5954372
PETRA/Cms.MagnetPs/PKH_NOR_104/Strom.Soll, -0.43441856
PETRA/Cms.MagnetPs/PKH_NOR_109/Strom.Soll, -0.28896385
PETRA/Cms.MagnetPs/PKH_NOR_116/Strom.Soll, -0.4681787
PETRA/Cms.MagnetPs/PKH_NOR_127/Strom.Soll, -0.041885454
PETRA/Cms.MagnetPs/PKH_NOR_132/Strom.Soll, -0.27832085
PETRA/Cms.MagnetPs/PKH_OL_149/Strom.Soll, -0.51017857
PETRA/Cms.MagnetPs/PKH_OL_138/Strom.Soll, -0.21320383
PETRA/Cms.MagnetPs/PKH_OL_133/Strom.Soll, 0.08365647
PETRA/Cms.MagnetPs/PKH_OL_126/Strom.Soll, 0.018653905
PETRA/Cms.MagnetPs/PKH_OL_115/Strom.Soll, -0.12233757
PETRA/Cms.MagnetPs/PKH_OL_110/Strom.Soll, -0.098304935
PETRA/Cms.MagnetPs/PKH_OL_103/Strom.Soll, -0.2311711
PETRA/Cms.MagnetPs/PKH_OL_92/Strom.Soll, -0.7363143
PETRA/Cms.MagnetPs/PKH_OL_87/Strom.Soll, 1.6407425
PETRA/Cms.MagnetPs/PKH_OL_80/Strom.Soll, -0.30281124
PETRA/Cms.MagnetPs/PKH_OL_69/Strom.Soll, 0.44139946
PETRA/Cms.MagnetPs/PKH_OL_64/Strom.Soll, 0.75130606
PETRA/Cms.MagnetPs/PCH_OL_55/Strom.Soll, -0.23523375
PETRA/Cms.MagnetPs/PCH_OL_41/Strom.Soll, 0.7317938
PETRA/Cms.MagnetPs/PCH_OL_32/Strom.Soll, -1.0679647
PETRA/Cms.MagnetPs/PCH_OL_19/Strom.Soll, 1.0501119
PETRA/Cms.MagnetPs/PCH_OL_7/Strom.Soll, -0.8902948
PETRA/Cms.MagnetPs/PCH_OR_15/Strom.Soll, -0.03747947
PETRA/Cms.MagnetPs/PCH_OR_25/Strom.Soll, 0.34309453
PETRA/Cms.MagnetPs/PCH_OR_29/Strom.Soll, -0.36403725
PETRA/Cms.MagnetPs/PCH_OR_44/Strom.Soll, -0.041771013
PETRA/Cms.MagnetPs/PKDK_OR_49/Strom.Soll, 0.6947721
PETRA/Cms.MagnetPs/PKH_OR_61/Strom.Soll, -0.8935564
